,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,month,day,year
89790,Cairns,25.3,31.9,0.0,8.0,9.2,ESE,52.0,SSE,ESE,20.0,28.0,68.0,53.0,1015.9,1013.4,3.0,4.0,29.8,31.4,No,Yes,4,5,2016
89791,Cairns,23.7,31.9,2.2,5.4,11.0,SE,57.0,SE,SE,26.0,31.0,66.0,51.0,1014.2,1012.6,3.0,3.0,28.4,31.3,Yes,No,4,6,2016
89792,Cairns,23.7,32.4,0.0,10.6,10.6,SE,44.0,SSE,SE,22.0,31.0,61.0,54.0,1013.7,1010.1,8.0,7.0,28.0,30.9,No,No,4,0,2016
89793,Cairns,23.1,32.2,0.0,6.8,10.3,SE,46.0,SSE,SE,28.0,33.0,69.0,55.0,1013.3,1010.9,5.0,4.0,28.3,30.7,No,No,4,1,2016
89794,Cairns,22.5,32.2,0.0,10.0,10.7,ESE,41.0,SSE,SE,22.0,28.0,65.0,52.0,1015.3,1012.1,7.0,5.0,28.2,31.7,No,Yes,4,2,2016
89795,Cairns,23.4,32.2,2.0,8.0,9.8,SE,39.0,SSE,ESE,17.0,28.0,72.0,55.0,1016.0,1012.7,5.0,6.0,28.3,31.5,Yes,Yes,4,3,2016
89796,Cairns,23.2,28.7,14.0,10.0,4.3,SE,41.0,S,SE,15.0,30.0,88.0,81.0,1015.7,1013.0,7.0,3.0,25.3,27.7,Yes,Yes,4,4,2016
89797,Cairns,22.9,30.9,7.4,2.8,8.4,ESE,48.0,S,SE,15.0,30.0,90.0,63.0,1015.8,1013.0,7.0,3.0,24.9,29.6,Yes,Yes,4,5,2016
89798,Cairns,23.1,29.4,12.2,8.2,3.9,SE,41.0,S,SE,15.0,22.0,96.0,78.0,1016.9,1013.6,7.0,6.0,23.6,28.3,Yes,Yes,4,6,2016
89802,Cairns,23.3,31.3,2.2,7.8,9.0,SSE,59.0,S,SE,22.0,31.0,82.0,66.0,1014.5,1012.7,6.0,6.0,26.3,30.2,Yes,No,4,3,2016
89803,Cairns,24.0,30.0,0.6,8.2,4.4,SE,46.0,SSE,SE,19.0,20.0,76.0,89.0,1014.6,1012.6,5.0,8.0,27.4,26.6,No,Yes,4,4,2016
89804,Cairns,22.6,27.7,30.0,1.8,0.3,SE,44.0,SSE,SE,11.0,33.0,98.0,74.0,1015.5,1011.6,7.0,6.0,23.2,27.0,Yes,Yes,4,5,2016
89805,Cairns,21.4,30.3,21.0,2.4,8.7,SE,37.0,SSE,ESE,17.0,26.0,71.0,61.0,1013.9,1010.3,2.0,6.0,26.3,28.5,Yes,No,4,6,2016
89806,Cairns,22.8,30.0,0.0,6.0,9.4,SSE,39.0,SSE,SSE,20.0,20.0,72.0,65.0,1013.9,1011.1,5.0,6.0,26.1,28.6,No,No,4,0,2016
89808,Cairns,22.9,30.4,0.0,7.4,6.0,SE,43.0,SSE,SSE,13.0,17.0,75.0,82.0,1016.2,1013.6,6.0,7.0,26.1,26.7,No,Yes,4,2,2016
89813,Cairns,22.4,28.6,9.2,4.4,1.0,SE,59.0,SSE,S,22.0,19.0,74.0,78.0,1016.7,1014.4,7.0,7.0,25.6,25.0,Yes,Yes,4,0,2016
89814,Cairns,22.0,26.9,6.0,4.4,0.9,SE,50.0,SSE,SSE,26.0,17.0,89.0,87.0,1015.9,1013.5,7.0,8.0,23.6,23.1,Yes,Yes,4,1,2016
89815,Cairns,22.8,29.7,7.2,3.2,7.4,SE,41.0,SSE,SSE,20.0,20.0,80.0,71.0,1014.7,1011.8,7.0,7.0,25.6,28.2,Yes,No,4,2,2016
89816,Cairns,23.2,30.5,0.0,5.0,8.1,SE,46.0,SSE,SE,20.0,26.0,80.0,65.0,1014.6,1012.6,3.0,3.0,26.7,29.1,No,No,4,3,2016
93280,Townsville,24.4,31.4,23.6,4.6,11.6,ENE,33.0,NE,ENE,11.0,26.0,72.0,74.0,1011.9,1008.9,5.0,4.0,30.1,30.1,Yes,No,12,0,2008
93281,Townsville,25.9,31.7,0.6,7.6,11.3,ENE,37.0,E,ENE,19.0,28.0,72.0,70.0,1012.4,1008.9,2.0,2.0,29.7,30.4,No,Yes,12,1,2008
93282,Townsville,26.1,32.0,2.4,11.0,12.5,ENE,33.0,ENE,NNE,20.0,9.0,59.0,44.0,1013.5,1010.4,2.0,1.0,29.4,31.2,Yes,No,12,2,2008
93283,Townsville,23.9,31.2,0.0,8.6,12.6,NE,41.0,ENE,NE,11.0,26.0,63.0,62.0,1014.2,1011.9,2.0,1.0,29.0,30.5,No,No,12,3,2008
93284,Townsville,24.2,32.3,0.0,9.8,12.2,ENE,39.0,ESE,ENE,20.0,26.0,65.0,65.0,1015.1,1012.3,3.0,2.0,29.8,30.7,No,Yes,12,4,2008
93285,Townsville,26.2,31.8,1.4,10.4,10.8,ENE,35.0,NE,ENE,22.0,28.0,74.0,66.0,1013.2,1009.2,5.0,2.0,29.9,30.9,Yes,No,12,5,2008
93286,Townsville,26.7,32.4,0.0,9.0,10.6,NNE,39.0,N,N,20.0,24.0,71.0,65.0,1010.6,1006.4,6.0,2.0,29.3,31.5,No,Yes,12,6,2008
93288,Townsville,23.8,32.2,3.8,6.0,9.4,ESE,59.0,E,ENE,17.0,28.0,76.0,71.0,1010.3,1006.3,4.0,4.0,29.2,30.8,Yes,No,12,1,2008
93289,Townsville,27.5,31.5,0.0,6.2,11.4,ENE,39.0,ENE,ENE,20.0,28.0,72.0,73.0,1010.4,1007.2,2.0,4.0,30.2,30.7,No,No,12,2,2008
93290,Townsville,27.3,31.6,0.0,9.4,11.5,NE,33.0,ENE,ENE,20.0,26.0,70.0,63.0,1010.8,1007.1,4.0,2.0,29.9,31.0,No,No,12,3,2008
93291,Townsville,25.2,31.4,0.0,10.0,11.1,ENE,39.0,NE,ENE,15.0,22.0,61.0,57.0,1011.0,1008.1,4.0,1.0,29.8,30.3,No,No,12,4,2008
93292,Townsville,26.2,32.2,0.0,8.6,9.2,N,33.0,N,N,17.0,20.0,71.0,61.0,1009.7,1005.9,7.0,5.0,29.5,31.7,No,No,12,5,2008
93293,Townsville,27.5,34.0,0.0,7.0,7.8,WSW,80.0,NNW,N,13.0,15.0,74.0,66.0,1006.7,1002.2,7.0,2.0,29.9,33.0,No,Yes,12,6,2008
93294,Townsville,23.4,33.8,21.2,8.4,10.6,ENE,28.0,SW,NE,17.0,17.0,36.0,42.0,1007.8,1004.8,7.0,5.0,30.7,32.3,Yes,No,12,0,2008
93295,Townsville,26.1,31.7,0.0,8.6,12.3,ENE,43.0,ESE,ENE,26.0,31.0,67.0,53.0,1011.0,1008.8,4.0,2.0,29.9,31.1,No,No,12,1,2008
93296,Townsville,27.2,31.2,0.0,11.2,11.8,ENE,41.0,ENE,ENE,24.0,30.0,63.0,64.0,1012.1,1009.2,2.0,2.0,29.8,30.2,No,No,12,2,2008
93297,Townsville,26.1,31.4,0.0,11.0,11.5,NNE,37.0,ENE,ENE,19.0,20.0,64.0,60.0,1010.8,1007.6,3.0,3.0,29.8,31.1,No,No,12,3,2008
93298,Townsville,27.3,31.5,0.0,7.2,0.7,ENE,30.0,NW,ENE,4.0,22.0,70.0,73.0,1009.3,1007.1,7.0,8.0,29.4,30.1,No,No,12,4,2008
93299,Townsville,26.6,33.5,0.0,4.4,10.3,ESE,37.0,NNE,N,9.0,20.0,65.0,64.0,1009.2,1005.8,7.0,6.0,31.4,31.8,No,No,12,5,2008
93300,Townsville,26.3,33.0,0.2,9.0,6.3,ENE,39.0,NW,ENE,9.0,22.0,75.0,64.0,1010.2,1008.6,4.0,6.0,28.7,30.7,No,No,12,6,2008
93301,Townsville,25.6,32.4,0.0,10.6,3.9,NE,44.0,SE,E,13.0,30.0,75.0,69.0,1012.2,1010.1,7.0,7.0,28.8,29.3,No,No,12,0,2008
93302,Townsville,25.4,31.2,0.4,8.8,10.7,E,39.0,E,ENE,28.0,30.0,57.0,50.0,1013.0,1009.8,4.0,2.0,29.4,30.4,No,No,12,1,2008
93303,Townsville,24.1,31.5,0.0,10.2,12.3,ENE,39.0,E,ENE,13.0,30.0,54.0,52.0,1012.2,1009.2,2.0,3.0,28.8,30.5,No,No,12,2,2008
93304,Townsville,24.1,31.7,0.0,11.0,12.5,NE,37.0,NE,ENE,13.0,24.0,59.0,54.0,1010.4,1008.7,6.0,4.0,29.4,30.5,No,No,12,3,2008
93305,Townsville,25.1,32.4,0.0,9.6,11.6,NE,37.0,ESE,ENE,20.0,30.0,60.0,58.0,1010.3,1008.7,7.0,4.0,29.8,30.8,No,No,12,4,2008
93306,Townsville,26.5,33.2,0.0,10.2,11.0,E,39.0,E,ENE,20.0,26.0,66.0,65.0,1010.0,1006.8,6.0,6.0,30.6,30.4,No,No,12,5,2008
93307,Townsville,26.7,33.4,0.0,10.6,8.7,N,41.0,WNW,NNE,13.0,28.0,75.0,62.0,1008.1,1003.6,7.0,7.0,29.6,31.4,No,Yes,12,6,2008
93308,Townsville,24.9,31.1,14.4,9.4,3.0,ENE,35.0,NE,N,28.0,9.0,82.0,66.0,1007.6,1003.9,7.0,6.0,28.1,30.3,Yes,Yes,12,0,2008
93309,Townsville,25.1,32.3,2.8,5.6,3.8,W,31.0,NW,N,2.0,13.0,66.0,83.0,1007.0,1004.9,7.0,7.0,29.1,28.4,Yes,Yes,12,1,2008
93310,Townsville,24.1,31.2,31.2,5.2,8.3,NNE,37.0,N,NE,13.0,13.0,76.0,67.0,1007.4,1003.7,7.0,7.0,28.7,30.7,Yes,Yes,12,2,2008
93311,Townsville,24.8,31.9,1.4,6.4,4.8,NNW,39.0,NNW,N,2.0,19.0,77.0,69.0,1008.0,1005.4,7.0,7.0,28.8,29.9,Yes,No,1,3,2009
93313,Townsville,25.3,31.3,1.2,4.8,4.8,ESE,35.0,N,E,9.0,11.0,90.0,70.0,1010.1,1007.5,7.0,7.0,25.7,29.7,Yes,Yes,1,5,2009
93314,Townsville,23.8,31.5,17.4,7.0,5.8,E,43.0,ESE,ESE,22.0,28.0,72.0,69.0,1010.2,1006.9,7.0,7.0,28.2,29.7,Yes,No,1,6,2009
93315,Townsville,25.0,31.3,0.4,6.2,11.5,ENE,33.0,SE,NE,13.0,26.0,66.0,70.0,1008.8,1005.6,4.0,7.0,29.2,30.1,No,Yes,1,0,2009
93316,Townsville,25.2,31.6,1.8,8.0,6.5,NE,30.0,SW,NE,9.0,22.0,68.0,69.0,1009.3,1005.2,7.0,7.0,29.1,30.0,Yes,No,1,1,2009
93317,Townsville,25.3,31.6,0.6,7.2,7.5,NE,31.0,SW,NE,6.0,24.0,68.0,68.0,1008.1,1004.5,7.0,7.0,28.9,30.8,No,No,1,2,2009
93318,Townsville,26.3,31.6,0.0,6.4,4.0,E,43.0,SSE,E,13.0,24.0,67.0,71.0,1006.0,1003.7,7.0,7.0,29.6,30.0,No,No,1,3,2009
93319,Townsville,25.5,31.7,1.0,6.2,1.2,ESE,43.0,SE,ENE,28.0,28.0,83.0,67.0,1006.0,1003.2,7.0,7.0,26.7,29.7,No,Yes,1,4,2009
93320,Townsville,23.2,31.3,4.4,7.2,6.1,ESE,61.0,SE,E,19.0,35.0,66.0,55.0,1005.6,1003.4,7.0,7.0,29.3,29.7,Yes,No,1,5,2009
93321,Townsville,23.7,31.2,1.0,9.4,4.1,ESE,43.0,SE,ENE,6.0,24.0,75.0,60.0,1007.2,1005.6,7.0,7.0,26.3,29.8,No,Yes,1,6,2009
93322,Townsville,24.1,25.1,2.8,8.8,0.0,ESE,76.0,ESE,ESE,31.0,37.0,91.0,90.0,1005.6,1004.3,8.0,8.0,24.6,23.2,Yes,Yes,1,0,2009
93326,Townsville,24.8,30.4,0.0,3.6,5.5,ENE,43.0,ESE,E,19.0,20.0,78.0,79.0,1012.6,1010.1,7.0,7.0,27.9,27.6,No,Yes,1,4,2009
93327,Townsville,25.3,30.8,3.2,4.0,1.8,NE,31.0,ESE,ENE,9.0,20.0,84.0,81.0,1011.6,1009.6,7.0,7.0,27.6,28.4,Yes,Yes,1,5,2009
93328,Townsville,24.3,31.0,4.2,3.6,7.8,ESE,48.0,SE,ESE,13.0,19.0,74.0,78.0,1012.5,1010.9,6.0,7.0,28.6,27.7,Yes,Yes,1,6,2009
93329,Townsville,24.1,31.1,1.4,6.2,10.0,E,54.0,SE,E,20.0,28.0,80.0,65.0,1013.2,1010.4,7.0,5.0,27.0,30.1,Yes,No,1,0,2009
93330,Townsville,23.7,31.1,0.0,8.4,9.7,NE,39.0,SE,ENE,13.0,28.0,66.0,65.0,1012.6,1010.7,6.0,6.0,28.1,30.2,No,No,1,1,2009
93331,Townsville,24.5,31.4,0.4,8.4,11.6,E,39.0,ESE,ENE,17.0,30.0,70.0,65.0,1012.5,1009.0,5.0,6.0,29.4,29.9,No,No,1,2,2009
93332,Townsville,25.8,30.7,0.2,7.4,6.9,NE,37.0,ENE,ENE,9.0,28.0,81.0,79.0,1010.1,1007.2,7.0,7.0,28.7,29.2,No,Yes,1,3,2009
93333,Townsville,24.2,29.1,21.4,8.6,1.0,NNW,41.0,SE,NW,11.0,11.0,90.0,84.0,1011.6,1008.4,8.0,7.0,26.3,27.7,Yes,Yes,1,4,2009
93334,Townsville,23.6,31.6,54.0,6.0,3.1,W,33.0,SW,N,7.0,17.0,89.0,64.0,1012.1,1007.4,7.0,6.0,25.6,29.2,Yes,Yes,1,5,2009
93335,Townsville,24.1,31.1,34.2,4.8,7.6,NW,33.0,WNW,ENE,9.0,19.0,84.0,72.0,1010.1,1007.8,7.0,6.0,27.0,29.5,Yes,Yes,1,6,2009
93336,Townsville,23.4,28.7,42.4,6.4,0.3,W,37.0,SSE,N,9.0,9.0,93.0,80.0,1011.1,1008.9,7.0,8.0,25.3,28.5,Yes,Yes,1,0,2009
93337,Townsville,23.8,29.7,19.0,5.4,1.2,SSE,39.0,SSE,ESE,13.0,26.0,83.0,89.0,1011.1,1008.1,8.0,7.0,27.3,25.2,Yes,Yes,1,1,2009
93338,Townsville,23.8,28.5,4.2,1.8,0.6,E,43.0,ESE,SE,15.0,17.0,76.0,91.0,1009.5,1007.9,7.0,8.0,27.0,24.6,Yes,Yes,1,2,2009
93339,Townsville,23.1,26.3,21.6,3.0,0.0,ESE,46.0,SE,SE,15.0,20.0,85.0,91.0,1008.6,1006.3,7.0,7.0,25.5,25.1,Yes,Yes,1,3,2009
93340,Townsville,23.1,27.4,53.2,5.0,0.0,SE,41.0,SSE,SE,20.0,17.0,84.0,92.0,1006.9,1005.0,7.0,8.0,26.1,24.3,Yes,Yes,1,4,2009
93341,Townsville,23.5,30.3,53.0,6.4,0.1,SE,46.0,ESE,S,24.0,24.0,74.0,68.0,1006.6,1003.3,8.0,8.0,27.0,28.5,Yes,Yes,1,5,2009
93342,Townsville,23.1,28.9,31.2,5.2,0.6,SE,54.0,S,ESE,22.0,33.0,91.0,85.0,1003.3,1000.8,8.0,7.0,25.0,28.5,Yes,Yes,2,6,2009
93343,Townsville,24.2,29.7,58.6,4.8,1.6,E,69.0,ESE,E,30.0,30.0,92.0,92.0,1003.2,999.9,8.0,8.0,25.8,27.0,Yes,Yes,2,0,2009
93346,Townsville,23.8,29.8,6.2,4.2,1.2,E,41.0,SSE,ESE,15.0,26.0,78.0,86.0,1003.1,1001.0,7.0,7.0,27.2,27.3,Yes,Yes,2,3,2009
93347,Townsville,24.4,27.5,10.2,4.6,0.1,SE,59.0,ESE,ESE,24.0,24.0,96.0,96.0,1003.7,1002.0,8.0,8.0,24.6,25.4,Yes,Yes,2,4,2009
93349,Townsville,24.3,27.8,95.2,3.8,0.0,ESE,37.0,ESE,ESE,9.0,24.0,94.0,94.0,1007.2,1006.2,8.0,8.0,25.7,25.5,Yes,Yes,2,6,2009
93351,Townsville,26.1,30.7,3.8,2.8,7.3,N,39.0,NNE,N,19.0,24.0,81.0,72.0,1009.9,1007.3,7.0,6.0,28.8,29.9,Yes,No,2,1,2009
93352,Townsville,26.1,31.8,0.0,5.2,7.4,NNW,37.0,NW,NNE,13.0,22.0,76.0,77.0,1009.1,1005.7,7.0,7.0,29.3,29.4,No,Yes,2,2,2009
93353,Townsville,23.9,31.0,48.0,9.0,9.9,N,28.0,W,NNW,6.0,13.0,76.0,65.0,1008.7,1006.0,6.0,5.0,27.9,30.0,Yes,Yes,2,3,2009
93355,Townsville,24.4,30.4,9.6,4.8,2.5,N,28.0,SW,N,6.0,9.0,85.0,74.0,1009.4,1006.5,8.0,6.0,26.8,28.9,Yes,No,2,5,2009
93356,Townsville,25.9,31.6,0.0,4.0,10.0,NE,26.0,W,ENE,9.0,17.0,80.0,72.0,1007.8,1005.2,7.0,4.0,28.6,30.4,No,No,2,6,2009
93358,Townsville,23.5,30.6,43.2,7.2,9.5,ENE,31.0,W,NE,2.0,24.0,79.0,72.0,1004.9,1002.0,4.0,4.0,27.6,29.9,Yes,No,2,1,2009
93359,Townsville,24.0,31.6,0.0,6.0,12.0,ENE,33.0,NW,ENE,6.0,22.0,68.0,73.0,1005.1,1002.3,1.0,2.0,29.2,30.3,No,No,2,2,2009
93360,Townsville,25.1,32.1,0.0,6.2,11.9,NNE,28.0,NNW,NE,6.0,15.0,70.0,64.0,1008.1,1005.4,5.0,3.0,30.1,31.4,No,No,2,3,2009
93361,Townsville,25.7,32.3,0.0,7.6,11.0,NNE,28.0,NE,NE,7.0,20.0,70.0,60.0,1009.8,1007.3,7.0,7.0,29.9,31.4,No,No,2,4,2009
93362,Townsville,26.0,32.6,0.0,7.0,11.2,SE,39.0,SE,NE,13.0,24.0,63.0,62.0,1008.6,1005.4,7.0,4.0,30.3,31.6,No,Yes,2,5,2009
93363,Townsville,23.8,28.8,17.4,9.8,1.4,E,41.0,SE,SSE,20.0,15.0,99.0,88.0,1010.0,1007.6,8.0,7.0,23.8,26.6,Yes,Yes,2,6,2009
93365,Townsville,24.7,31.1,0.8,1.8,4.9,ESE,37.0,NW,NE,20.0,20.0,87.0,73.0,1012.1,1008.2,7.0,7.0,26.2,29.9,No,Yes,2,1,2009
93366,Townsville,23.8,29.7,1.2,6.0,2.5,N,35.0,NNW,NNE,15.0,15.0,93.0,78.0,1013.3,1008.4,8.0,7.0,24.2,28.6,Yes,Yes,2,2,2009
93368,Townsville,23.9,31.3,0.0,3.0,11.8,E,39.0,SE,NE,19.0,28.0,59.0,61.0,1010.9,1008.1,3.0,4.0,28.9,30.8,No,No,2,4,2009
93369,Townsville,23.2,30.7,0.0,8.6,11.7,E,44.0,SE,E,13.0,28.0,65.0,51.0,1011.9,1009.6,1.0,2.0,28.2,30.4,No,No,2,5,2009
93370,Townsville,22.3,31.0,0.0,9.4,11.6,ENE,39.0,ESE,ENE,11.0,28.0,67.0,58.0,1011.9,1009.5,1.0,2.0,28.0,30.1,No,No,3,6,2009
93371,Townsville,22.0,30.2,0.0,9.2,11.6,ENE,35.0,E,ENE,13.0,26.0,62.0,62.0,1012.0,1009.1,1.0,6.0,28.1,29.1,No,No,3,0,2009
93372,Townsville,22.9,31.0,0.0,7.4,11.4,E,39.0,ESE,NE,13.0,24.0,61.0,59.0,1013.1,1010.0,2.0,6.0,28.7,29.8,No,No,3,1,2009
93373,Townsville,24.0,32.0,0.0,6.2,9.9,ENE,37.0,SE,ENE,7.0,31.0,68.0,62.0,1012.1,1009.2,7.0,6.0,28.5,31.5,No,No,3,2,2009
93374,Townsville,25.2,31.9,0.0,6.0,9.5,ENE,37.0,ENE,ENE,11.0,28.0,74.0,68.0,1010.4,1007.3,4.0,5.0,29.0,30.6,No,No,3,3,2009
93375,Townsville,25.0,31.3,0.0,8.6,4.0,E,48.0,SE,E,15.0,31.0,67.0,71.0,1009.3,1007.0,7.0,8.0,28.9,28.9,No,No,3,4,2009
93376,Townsville,24.2,29.5,0.8,6.8,2.1,SSE,41.0,SSE,SE,22.0,11.0,69.0,93.0,1006.9,1004.4,7.0,7.0,27.3,24.9,No,Yes,3,5,2009
93377,Townsville,24.6,32.3,1.2,3.8,5.3,SW,31.0,SW,S,20.0,15.0,69.0,54.0,1006.1,1004.1,8.0,7.0,27.7,31.7,Yes,Yes,3,6,2009
93378,Townsville,24.5,31.5,3.0,5.6,9.0,NE,33.0,SSE,NE,6.0,26.0,70.0,67.0,1009.8,1006.1,6.0,4.0,29.0,30.1,Yes,No,3,0,2009
93379,Townsville,25.9,31.8,0.8,6.0,7.2,ENE,30.0,ENE,ENE,6.0,19.0,83.0,66.0,1010.4,1008.1,6.0,6.0,28.2,30.4,No,No,3,1,2009
93380,Townsville,24.8,31.4,0.6,6.6,5.5,E,43.0,SE,ENE,9.0,22.0,84.0,63.0,1012.3,1009.3,7.0,7.0,27.0,30.4,No,Yes,3,2,2009
93381,Townsville,24.2,31.5,9.2,6.8,5.5,SE,31.0,SSE,NE,22.0,22.0,67.0,63.0,1013.5,1009.6,6.0,4.0,28.6,30.9,Yes,Yes,3,3,2009
93382,Townsville,24.4,31.9,1.2,5.8,11.0,ENE,33.0,S,ENE,19.0,22.0,68.0,60.0,1012.4,1008.7,6.0,4.0,28.5,31.2,Yes,No,3,4,2009
93383,Townsville,24.8,31.6,0.0,6.0,9.8,ENE,37.0,SSW,NE,11.0,30.0,66.0,67.0,1012.0,1007.9,5.0,6.0,29.0,30.5,No,No,3,5,2009
93384,Townsville,23.1,32.8,0.0,7.0,11.2,NE,37.0,S,ENE,11.0,28.0,65.0,61.0,1011.3,1007.4,2.0,1.0,28.6,30.9,No,No,3,6,2009
93385,Townsville,23.9,31.9,0.0,8.0,11.4,NE,33.0,ESE,ENE,11.0,28.0,59.0,61.0,1010.0,1006.8,2.0,4.0,29.1,30.7,No,No,3,0,2009
93386,Townsville,24.1,32.5,0.0,8.4,9.4,NE,35.0,SE,NE,11.0,24.0,67.0,60.0,1009.1,1006.2,5.0,7.0,28.6,31.3,No,No,3,1,2009
93387,Townsville,24.1,30.3,0.0,7.6,2.4,ESE,46.0,SSE,SE,15.0,20.0,62.0,72.0,1009.3,1007.4,7.0,7.0,28.9,28.0,No,No,3,2,2009
93388,Townsville,23.5,32.1,0.6,5.4,4.9,E,39.0,SSW,S,17.0,17.0,62.0,57.0,1010.7,1006.9,7.0,7.0,27.4,30.0,No,No,3,3,2009
93389,Townsville,23.1,33.0,0.0,5.6,9.9,E,43.0,S,E,13.0,9.0,55.0,50.0,1009.5,1006.1,3.0,6.0,28.6,31.6,No,No,3,4,2009
93390,Townsville,21.4,32.5,0.0,7.4,11.3,ENE,35.0,S,ENE,17.0,26.0,53.0,55.0,1009.9,1006.8,6.0,7.0,28.5,30.7,No,No,3,5,2009
93391,Townsville,22.1,32.4,0.0,8.4,10.6,ENE,41.0,SE,NE,19.0,28.0,58.0,59.0,1011.8,1008.0,3.0,6.0,28.6,29.5,No,Yes,3,6,2009
93392,Townsville,22.1,32.1,1.4,9.4,9.4,ENE,37.0,SSE,ENE,15.0,30.0,60.0,52.0,1013.1,1009.6,7.0,6.0,26.6,29.8,Yes,No,3,0,2009
93393,Townsville,20.9,32.3,0.0,8.6,11.3,ENE,41.0,SE,NE,20.0,30.0,54.0,53.0,1015.0,1011.9,2.0,4.0,27.8,30.2,No,No,3,1,2009
93394,Townsville,20.5,31.0,0.0,9.6,10.2,ESE,46.0,ESE,E,19.0,30.0,54.0,45.0,1017.0,1013.5,5.0,7.0,26.7,30.4,No,No,3,2,2009
93395,Townsville,20.6,31.8,0.0,10.2,11.0,ENE,44.0,SE,ENE,19.0,30.0,41.0,38.0,1017.6,1013.9,3.0,4.0,27.9,30.4,No,No,3,3,2009
93396,Townsville,20.1,31.4,0.0,10.0,6.2,ENE,39.0,SSW,E,2.0,11.0,48.0,50.0,1015.9,1012.2,6.0,7.0,26.6,29.6,No,No,3,4,2009
93397,Townsville,21.0,32.1,0.0,8.4,8.1,ENE,37.0,S,ENE,17.0,28.0,55.0,48.0,1015.6,1012.1,7.0,2.0,27.0,29.8,No,No,3,5,2009
93398,Townsville,21.1,31.0,0.0,8.4,10.7,ENE,37.0,SSE,ENE,20.0,28.0,56.0,55.0,1014.4,1010.6,1.0,1.0,26.8,29.3,No,No,3,6,2009
93399,Townsville,18.9,31.0,0.0,8.4,10.8,NE,35.0,S,ENE,6.0,28.0,56.0,55.0,1014.2,1009.9,0.0,3.0,26.9,29.4,No,No,3,0,2009
93400,Townsville,19.7,31.4,0.0,7.0,11.0,NE,28.0,NW,N,4.0,17.0,67.0,54.0,1012.5,1008.6,1.0,1.0,26.9,30.4,No,No,3,1,2009
93401,Townsville,19.8,32.8,0.0,6.0,10.9,N,24.0,WNW,N,9.0,13.0,69.0,38.0,1011.3,1008.5,1.0,1.0,27.6,31.3,No,No,4,2,2009
93402,Townsville,22.3,32.5,0.0,7.0,10.8,NE,39.0,NW,NE,7.0,17.0,69.0,47.0,1012.5,1009.8,2.0,1.0,28.1,30.5,No,No,4,3,2009
93403,Townsville,20.3,32.9,0.0,7.2,11.6,NNE,31.0,N,NNW,6.0,11.0,70.0,36.0,1013.1,1010.2,1.0,1.0,28.1,31.3,No,No,4,4,2009
93404,Townsville,20.6,31.7,0.0,6.2,10.7,NE,31.0,E,NE,6.0,22.0,66.0,60.0,1013.1,1009.9,4.0,2.0,28.6,30.3,No,No,4,5,2009
93405,Townsville,22.3,32.2,0.0,7.4,10.1,NE,37.0,ESE,ENE,15.0,28.0,69.0,62.0,1012.0,1009.0,3.0,3.0,28.9,30.6,No,No,4,6,2009
93406,Townsville,22.6,32.3,0.0,8.0,8.9,NE,39.0,SE,E,13.0,20.0,69.0,69.0,1012.4,1009.1,4.0,4.0,28.7,29.4,No,No,4,0,2009
93407,Townsville,23.4,32.4,0.0,7.4,10.5,NE,35.0,SE,ENE,17.0,28.0,62.0,57.0,1014.5,1011.3,7.0,7.0,28.3,30.9,No,No,4,1,2009
93408,Townsville,23.9,32.6,0.6,8.6,9.2,ESE,50.0,SE,ESE,20.0,31.0,61.0,58.0,1015.6,1012.2,5.0,6.0,28.7,30.2,No,No,4,2,2009
93409,Townsville,24.1,31.7,0.4,9.2,7.1,ESE,54.0,SE,E,15.0,31.0,60.0,56.0,1015.0,1011.9,5.0,7.0,28.2,30.0,No,No,4,3,2009
93410,Townsville,23.1,31.5,0.4,8.4,1.4,E,43.0,SSE,E,17.0,24.0,73.0,69.0,1015.4,1012.5,7.0,7.0,26.1,28.1,No,Yes,4,4,2009
93411,Townsville,23.4,29.1,3.2,4.4,4.1,ESE,50.0,SE,SE,17.0,17.0,83.0,85.0,1016.6,1014.4,7.0,7.0,26.1,24.8,Yes,Yes,4,5,2009
93412,Townsville,21.1,31.4,6.0,4.2,3.8,ENE,43.0,SSE,E,17.0,24.0,73.0,61.0,1015.8,1012.2,7.0,7.0,26.1,29.7,Yes,Yes,4,6,2009
93413,Townsville,23.5,30.9,3.8,5.6,4.6,ENE,35.0,SSW,ENE,7.0,24.0,95.0,72.0,1013.0,1008.8,8.0,7.0,23.8,29.1,Yes,Yes,4,0,2009
93414,Townsville,23.7,30.6,22.2,5.4,6.5,ENE,31.0,SE,ENE,11.0,24.0,83.0,71.0,1012.2,1008.4,7.0,6.0,26.7,29.5,Yes,Yes,4,1,2009
93415,Townsville,23.8,29.6,12.0,4.2,5.8,E,28.0,W,ENE,9.0,19.0,94.0,71.0,1012.4,1008.4,8.0,6.0,24.8,29.1,Yes,No,4,2,2009
93416,Townsville,24.7,29.7,0.6,4.6,4.6,SE,30.0,SE,E,7.0,13.0,76.0,79.0,1011.9,1009.2,7.0,7.0,27.3,27.0,No,Yes,4,3,2009
