,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Location_encoded,Target_encoded,month,day,year
48948,2017-04-12,Canberra,5.3,20.8,0.0,10.4,9.8,E,35.0,S,NNE,13.0,11.0,69.0,58.0,1025.0,1022.3,6.0,6.0,14.3,18.3,No,0.18608328487843728,0,4,2,2017
48949,2017-04-13,Canberra,4.7,19.7,0.2,2.0,10.4,NNW,22.0,SW,NW,4.0,11.0,79.0,57.0,1025.1,1021.0,5.0,4.0,12.2,18.7,No,0.17859808391973847,0,4,3,2017
48950,2017-04-14,Canberra,2.1,22.5,0.0,3.0,0.1,W,35.0,ENE,NW,4.0,17.0,80.0,38.0,1023.7,1018.8,7.0,1.0,10.0,22.0,No,0.1817980339371308,0,4,4,2017
48951,2017-04-15,Canberra,5.5,20.0,0.2,4.8,10.9,N,26.0,SSE,NNW,6.0,19.0,82.0,43.0,1021.8,1018.1,8.0,3.0,10.8,19.2,No,0.17859808391973847,0,4,5,2017
48952,2017-04-16,Canberra,1.1,20.9,0.0,19.6,12.5,WSW,28.0,SSW,W,7.0,15.0,77.0,41.0,1020.8,1018.4,7.0,6.0,10.3,20.2,No,0.18608328487843728,0,4,6,2017
48953,2017-04-17,Canberra,6.3,22.5,0.0,3.8,1.0,NNW,26.0,E,NW,0.0,13.0,79.0,42.0,1024.4,1021.2,7.0,1.0,13.5,22.5,No,0.1895081341034948,0,4,0,2017
48954,2017-04-18,Canberra,10.1,24.5,0.0,5.0,10.8,N,46.0,S,SSE,7.0,7.0,83.0,28.0,1027.4,1024.8,6.0,8.0,14.8,23.4,No,0.18526551522362505,1,4,1,2017
48955,2017-04-19,Canberra,9.2,21.5,4.0,2.0,7.0,ENE,31.0,SW,ENE,2.0,20.0,81.0,50.0,1032.1,1028.4,6.0,7.0,14.6,20.5,Yes,0.1895081341034948,0,4,2,2017
48956,2017-04-20,Canberra,6.6,22.7,0.0,5.2,7.7,NW,20.0,ESE,NW,9.0,9.0,97.0,44.0,1031.2,1026.4,8.0,2.0,12.9,22.1,No,0.1817980339371308,0,4,3,2017
48957,2017-04-21,Canberra,7.4,19.9,0.0,3.4,10.5,W,24.0,SSW,WNW,2.0,15.0,82.0,57.0,1028.1,1024.9,8.0,6.0,13.3,19.0,No,0.18608328487843728,0,4,4,2017
48958,2017-04-22,Canberra,11.2,21.5,0.0,2.6,7.8,WNW,24.0,S,WNW,9.0,11.0,87.0,49.0,1026.7,1022.6,8.0,2.0,14.1,20.9,No,0.1895081341034948,0,4,5,2017
48959,2017-04-23,Canberra,4.7,22.6,0.0,3.8,12.6,W,20.0,N,WSW,6.0,9.0,79.0,36.0,1025.3,1021.3,1.0,0.0,13.1,22.1,No,0.1895081341034948,0,4,6,2017
48960,2017-04-24,Canberra,8.2,22.4,0.0,4.2,9.8,NW,26.0,S,WNW,6.0,13.0,99.0,48.0,1023.4,1018.0,8.0,4.0,11.7,21.5,No,0.18526551522362505,1,4,0,2017
48961,2017-04-25,Canberra,10.6,17.2,2.2,0.4,2.9,NNW,54.0,NNE,NW,6.0,33.0,90.0,87.0,1011.8,1007.0,8.0,8.0,15.4,16.6,Yes,0.1895081341034948,1,4,1,2017
48962,2017-04-26,Canberra,11.0,13.5,5.8,6.6,8.0,WNW,37.0,WNW,NW,20.0,9.0,84.0,74.0,1005.8,1005.2,7.0,8.0,11.8,12.5,Yes,0.18526551522362505,1,4,2,2017
48963,2017-04-27,Canberra,2.7,13.9,4.0,3.8,5.9,S,43.0,S,S,26.0,22.0,62.0,49.0,1016.9,1016.1,1.0,1.0,8.9,13.8,Yes,0.18608328487843728,0,4,3,2017
48964,2017-04-28,Canberra,-1.8,16.5,0.0,3.6,13.1,WNW,28.0,S,NNW,0.0,11.0,68.0,43.0,1023.5,1020.7,6.0,8.0,7.4,16.0,No,0.1817980339371308,0,4,4,2017
48965,2017-04-29,Canberra,-1.4,17.1,0.0,1.0,10.1,N,22.0,N,NW,6.0,13.0,99.0,52.0,1022.2,1019.3,8.0,6.0,4.5,16.5,No,0.18608328487843728,0,4,5,2017
48966,2017-04-30,Canberra,3.1,18.9,0.0,5.8,7.5,NW,19.0,W,NNE,2.0,11.0,87.0,47.0,1023.6,1020.4,3.0,3.0,10.3,18.5,No,0.1895081341034948,0,4,6,2017
48967,2017-05-01,Canberra,1.5,19.9,0.0,2.2,4.5,NNW,48.0,NNE,NW,0.0,24.0,90.0,52.0,1018.4,1015.5,2.0,2.0,8.5,18.6,No,0.1817980339371308,0,5,0,2017
48968,2017-05-02,Canberra,5.2,16.0,0.0,4.8,10.6,NW,37.0,S,NW,0.0,24.0,80.0,65.0,1018.7,1017.8,4.0,8.0,10.9,14.7,No,0.18526551522362505,0,5,1,2017
48969,2017-05-03,Canberra,0.6,16.7,0.0,3.8,7.3,SE,31.0,SSE,ENE,20.0,13.0,62.0,43.0,1029.3,1027.6,8.0,7.0,8.0,14.3,No,0.1817980339371308,0,5,2,2017
48970,2017-05-04,Canberra,-0.1,17.6,0.0,4.8,3.3,ENE,24.0,SSE,NNE,6.0,11.0,73.0,46.0,1032.8,1029.3,1.0,3.0,7.9,16.2,No,0.1895081341034948,0,5,3,2017
48971,2017-05-05,Canberra,2.3,19.1,0.0,3.8,4.8,NNW,30.0,E,NNW,0.0,19.0,92.0,51.0,1032.0,1027.7,6.0,2.0,9.4,17.6,No,0.1895081341034948,0,5,4,2017
48972,2017-05-06,Canberra,1.8,17.3,0.2,7.6,4.8,NNW,43.0,SSW,NW,7.0,26.0,98.0,70.0,1025.5,1021.6,7.0,5.0,7.9,16.8,No,0.18526551522362505,0,5,5,2017
48973,2017-05-07,Canberra,4.2,15.2,0.0,5.0,8.8,NW,39.0,WNW,N,17.0,20.0,45.0,46.0,1025.5,1024.3,7.0,8.0,10.4,14.2,No,0.18608328487843728,0,5,6,2017
48974,2017-05-08,Canberra,-4.4,15.2,0.0,10.2,8.7,S,31.0,SSE,ESE,6.0,13.0,64.0,45.0,1029.4,1026.3,2.0,4.0,7.6,13.7,No,0.17859808391973847,0,5,0,2017
48975,2017-05-09,Canberra,-1.0,17.7,0.0,2.0,11.9,S,17.0,ESE,SE,6.0,6.0,68.0,33.0,1028.5,1024.4,3.0,8.0,9.2,16.9,No,0.1895081341034948,0,5,1,2017
48976,2017-05-10,Canberra,-2.0,18.5,0.0,9.6,9.4,SW,17.0,ESE,NW,6.0,4.0,81.0,39.0,1026.8,1022.8,8.0,1.0,7.1,17.2,No,0.1817980339371308,0,5,2,2017
48977,2017-05-11,Canberra,-1.7,18.8,0.0,3.0,9.0,WNW,20.0,S,WNW,0.0,9.0,76.0,37.0,1026.2,1023.7,8.0,7.0,6.8,17.3,No,0.18526551522362505,0,5,3,2017
48978,2017-05-12,Canberra,-0.6,16.2,0.0,5.0,8.4,NNW,15.0,SSE,W,9.0,7.0,91.0,52.0,1029.1,1024.8,8.0,8.0,5.8,15.8,No,0.1817980339371308,0,5,4,2017
48979,2017-05-13,Canberra,3.4,18.9,0.0,8.0,10.8,ESE,19.0,WNW,NNE,0.0,9.0,85.0,38.0,1025.5,1022.1,1.0,6.0,9.2,18.6,No,0.17859808391973847,0,5,5,2017
48980,2017-05-14,Canberra,7.0,15.9,0.0,3.6,9.9,NW,30.0,SE,SE,11.0,11.0,81.0,82.0,1023.8,1020.7,8.0,8.0,12.7,13.3,No,0.17859808391973847,0,5,6,2017
48981,2017-05-15,Canberra,3.3,17.1,0.6,5.6,0.0,SSW,35.0,ESE,S,0.0,22.0,99.0,45.0,1019.9,1016.3,1.0,7.0,7.4,16.5,No,0.18608328487843728,0,5,0,2017
48982,2017-05-16,Canberra,0.3,16.8,0.0,4.6,3.7,S,28.0,N,W,4.0,9.0,77.0,48.0,1019.6,1017.3,7.0,7.0,7.9,16.4,No,0.1895081341034948,0,5,1,2017
48983,2017-05-17,Canberra,-1.0,16.8,0.0,1.0,11.1,SW,19.0,N,WSW,7.0,9.0,96.0,49.0,1023.9,1021.4,1.0,3.0,4.7,16.1,No,0.18526551522362505,0,5,2,2017
48984,2017-05-18,Canberra,4.6,19.1,0.0,1.4,11.3,ESE,30.0,WNW,ENE,0.0,19.0,79.0,51.0,1027.7,1024.7,1.0,3.0,11.4,18.3,No,0.17859808391973847,0,5,3,2017
48985,2017-05-19,Canberra,9.8,15.9,0.0,8.6,11.4,E,37.0,E,E,13.0,9.0,78.0,87.0,1026.0,1021.3,7.0,8.0,13.9,14.6,No,0.18608328487843728,1,5,4,2017
48986,2017-05-20,Canberra,8.8,17.8,31.2,4.6,4.3,SE,33.0,N,NW,4.0,17.0,93.0,63.0,1019.8,1017.2,5.0,1.0,11.3,16.3,Yes,0.1817980339371308,0,5,5,2017
48987,2017-05-21,Canberra,0.7,17.2,0.2,13.4,9.0,NW,26.0,ESE,N,0.0,11.0,99.0,48.0,1023.2,1020.9,4.0,8.0,5.6,16.3,No,0.18608328487843728,0,5,6,2017
48988,2017-05-22,Canberra,0.2,18.1,0.0,7.0,7.2,W,17.0,SSE,WSW,6.0,11.0,87.0,44.0,1026.1,1022.1,8.0,8.0,7.3,17.6,No,0.17859808391973847,0,5,0,2017
48989,2017-05-23,Canberra,1.1,17.6,0.0,4.2,3.4,NW,39.0,E,N,0.0,26.0,99.0,63.0,1023.4,1018.1,8.0,8.0,5.6,16.2,No,0.18526551522362505,1,5,1,2017
48990,2017-05-24,Canberra,5.5,15.9,1.8,3.6,8.3,WNW,50.0,NNW,WNW,19.0,30.0,84.0,55.0,1015.8,1015.0,3.0,7.0,12.6,14.3,Yes,0.1817980339371308,0,5,2,2017
48991,2017-05-25,Canberra,0.8,12.5,0.0,6.8,7.1,NW,20.0,SE,WSW,9.0,13.0,99.0,77.0,1022.6,1020.0,8.0,7.0,4.4,11.5,No,0.1895081341034948,0,5,3,2017
48992,2017-05-26,Canberra,0.4,16.0,0.0,6.8,0.5,NNW,17.0,ENE,NNW,4.0,11.0,99.0,47.0,1023.9,1021.0,8.0,8.0,4.5,15.7,No,0.18608328487843728,0,5,4,2017
48993,2017-05-27,Canberra,0.7,16.0,0.0,2.0,9.0,NW,30.0,S,NW,0.0,15.0,98.0,59.0,1022.6,1017.9,7.0,1.0,8.4,15.2,No,0.1895081341034948,0,5,5,2017
48994,2017-05-28,Canberra,0.0,14.3,0.2,6.4,13.0,NW,61.0,NNW,NW,26.0,33.0,80.0,65.0,1011.6,1009.0,7.0,6.0,10.7,12.3,No,0.1817980339371308,0,5,6,2017
48995,2017-05-29,Canberra,3.3,11.7,0.0,5.8,11.7,WNW,39.0,NW,WNW,22.0,24.0,64.0,50.0,1018.0,1019.0,1.0,7.0,7.0,10.4,No,0.18526551522362505,0,5,0,2017
48996,2017-05-30,Canberra,-4.5,12.6,0.0,4.0,13.0,NW,43.0,E,NW,7.0,31.0,87.0,63.0,1023.1,1021.4,6.0,1.0,2.0,10.9,No,0.1895081341034948,0,5,1,2017
48997,2017-05-31,Canberra,-0.7,11.0,0.0,3.8,6.5,S,50.0,S,S,17.0,33.0,59.0,44.0,1028.2,1027.9,6.0,1.0,6.3,10.1,No,0.1895081341034948,0,5,2,2017
48998,2017-06-01,Canberra,-4.2,13.0,0.0,2.2,7.6,SSE,33.0,N,NW,6.0,9.0,70.0,39.0,1034.9,1033.0,5.0,4.0,5.4,12.4,No,0.18526551522362505,0,6,3,2017
48999,2017-06-02,Canberra,-5.1,12.9,0.0,27.8,0.0,SSW,35.0,NW,SSE,0.0,17.0,86.0,48.0,1035.9,1033.1,2.0,7.0,2.7,12.0,No,0.18526551522362505,0,6,4,2017
49000,2017-06-03,Canberra,-4.2,15.4,0.0,6.4,6.7,W,19.0,NW,NNW,0.0,13.0,82.0,51.0,1033.9,1030.6,1.0,1.0,5.4,14.5,No,0.18526551522362505,0,6,5,2017
49001,2017-06-04,Canberra,-3.3,13.9,0.2,12.6,10.3,NNW,20.0,N,NW,4.0,13.0,99.0,50.0,1030.1,1025.6,8.0,0.0,1.2,13.3,No,0.18526551522362505,0,6,6,2017
49002,2017-06-05,Canberra,-3.8,12.7,0.0,2.2,12.6,NNW,24.0,E,NNW,0.0,15.0,96.0,55.0,1026.8,1022.8,8.0,1.0,1.4,12.5,No,0.17859808391973847,0,6,0,2017
49003,2017-06-06,Canberra,-3.2,12.8,0.2,8.4,6.3,SSE,56.0,S,S,7.0,22.0,84.0,54.0,1021.6,1020.8,8.0,8.0,5.6,10.1,No,0.1895081341034948,0,6,1,2017
49004,2017-06-07,Canberra,5.6,12.6,0.0,7.0,1.8,S,56.0,S,S,31.0,35.0,68.0,60.0,1026.0,1025.6,1.0,8.0,8.3,12.2,No,0.1817980339371308,0,6,2,2017
49005,2017-06-08,Canberra,5.7,17.2,0.0,11.4,3.2,SSE,22.0,SSE,NW,9.0,11.0,78.0,51.0,1028.3,1025.4,6.0,6.0,10.2,16.4,No,0.1895081341034948,0,6,3,2017
49006,2017-06-09,Canberra,5.5,13.5,0.4,4.6,9.2,SE,33.0,ESE,SE,6.0,17.0,85.0,68.0,1029.8,1030.2,1.0,8.0,9.9,12.0,No,0.18526551522362505,0,6,4,2017
49007,2017-06-10,Canberra,5.1,14.1,0.0,7.6,7.2,SSE,30.0,SSE,SE,13.0,7.0,77.0,64.0,1035.0,1032.9,1.0,7.0,10.2,12.9,No,0.1895081341034948,0,6,5,2017
49008,2017-06-11,Canberra,-0.1,16.0,0.0,0.6,12.1,E,17.0,SSE,WSW,7.0,7.0,99.0,63.0,1031.8,1026.8,8.0,4.0,4.4,15.3,No,0.18608328487843728,0,6,6,2017
49009,2017-06-12,Canberra,-1.7,15.2,0.2,12.0,10.8,W,15.0,S,W,0.0,7.0,99.0,57.0,1028.4,1025.5,8.0,1.0,4.2,14.3,No,0.17859808391973847,0,6,0,2017
49010,2017-06-13,Canberra,-3.0,15.7,0.0,4.6,11.8,W,17.0,NNW,WSW,2.0,6.0,88.0,53.0,1032.6,1030.5,7.0,0.0,3.6,15.3,No,0.1895081341034948,0,6,1,2017
49011,2017-06-14,Canberra,-3.1,15.3,0.2,2.2,12.8,NNW,20.0,SSE,NNW,6.0,15.0,99.0,57.0,1033.9,1029.9,8.0,8.0,2.2,14.8,No,0.18526551522362505,0,6,2,2017
49012,2017-06-15,Canberra,-2.8,9.9,0.2,4.6,5.7,NNW,11.0,WSW,SW,7.0,9.0,99.0,71.0,1029.9,1027.0,8.0,8.0,2.5,9.5,No,0.18608328487843728,0,6,3,2017
49013,2017-06-16,Canberra,-2.0,11.5,0.2,20.0,7.6,SW,11.0,SSW,W,6.0,7.0,99.0,70.0,1027.9,1025.2,8.0,8.0,3.0,11.2,No,0.18608328487843728,0,6,4,2017
49014,2017-06-17,Canberra,2.9,13.0,0.0,7.0,13.2,NNW,13.0,SE,SSW,7.0,6.0,89.0,71.0,1026.2,1023.8,8.0,8.0,9.2,12.8,No,0.1895081341034948,0,6,5,2017
49015,2017-06-18,Canberra,0.8,15.0,0.0,0.6,13.1,SSE,33.0,ESE,SSW,9.0,13.0,80.0,41.0,1029.6,1028.3,2.0,5.0,7.3,14.7,No,0.17859808391973847,0,6,6,2017
49016,2017-06-19,Canberra,-3.6,15.7,0.0,3.0,0.0,NW,15.0,SW,NW,0.0,7.0,96.0,44.0,1033.7,1030.1,4.0,7.0,2.2,15.5,No,0.18526551522362505,0,6,0,2017
51970,2017-03-26,Tuggeranong,9.8,28.2,0.8,9.0,4.1,ENE,26.0,W,NNW,2.0,9.0,93.0,34.0,1016.3,1013.7,1.0,6.0,14.6,27.3,No,0.19050821461213252,0,3,6,2017
51971,2017-03-27,Tuggeranong,13.1,29.8,0.0,7.0,11.3,WNW,31.0,NNW,NW,0.0,19.0,94.0,44.0,1015.4,1010.0,6.0,6.0,17.6,28.7,No,0.19153589832278597,0,3,0,2017
51972,2017-03-28,Tuggeranong,16.1,27.1,0.8,4.2,11.2,NNW,28.0,WSW,NW,6.0,13.0,83.0,47.0,1013.1,1010.7,7.0,8.0,17.6,26.5,No,0.19153589832278597,0,3,1,2017
51973,2017-03-29,Tuggeranong,8.3,27.6,0.0,6.8,3.9,NE,13.0,E,N,6.0,17.0,100.0,31.0,1012.1,1007.9,1.0,1.0,11.2,26.4,No,0.19050821461213252,0,3,2,2017
51974,2017-03-30,Tuggeranong,11.1,21.9,0.2,0.0,3.4,SSE,50.0,NNW,SSE,0.0,19.0,79.0,65.0,1009.1,1008.1,8.0,4.0,14.0,16.1,No,0.19009178737761948,1,3,3,2017
51975,2017-03-31,Tuggeranong,8.0,20.4,17.4,6.8,9.8,S,44.0,S,SSE,15.0,9.0,65.0,36.0,1018.0,1015.2,5.0,1.0,10.1,18.4,Yes,0.19009178737761948,0,3,4,2017
51976,2017-04-01,Tuggeranong,5.1,21.9,0.0,3.6,9.6,E,28.0,NE,NE,6.0,6.0,100.0,33.0,1017.2,1016.9,8.0,1.0,8.8,21.1,No,0.19009178737761948,0,4,5,2017
51977,2017-04-02,Tuggeranong,8.8,19.2,0.2,1.6,10.5,S,30.0,SE,ESE,13.0,6.0,64.0,43.0,1026.9,1024.5,7.0,7.0,13.6,18.4,No,0.19009178737761948,0,4,6,2017
51978,2017-04-03,Tuggeranong,8.7,17.7,0.0,8.0,5.2,SSE,43.0,S,SSE,20.0,13.0,71.0,53.0,1030.6,1028.5,1.0,2.0,11.9,17.6,No,0.19050821461213252,0,4,0,2017
51979,2017-04-04,Tuggeranong,9.6,18.7,0.0,0.8,3.0,ESE,33.0,S,SE,17.0,17.0,69.0,68.0,1030.3,1027.8,7.0,8.0,13.6,15.3,No,0.19009178737761948,0,4,1,2017
51980,2017-04-05,Tuggeranong,4.4,19.8,0.4,8.4,10.3,N,24.0,W,NNW,2.0,6.0,75.0,46.0,1028.0,1023.0,2.0,5.0,12.3,19.2,No,0.19153589832278597,0,4,2,2017
51981,2017-04-06,Tuggeranong,7.2,21.4,0.0,2.2,6.0,NNE,24.0,SW,NE,6.0,11.0,69.0,36.0,1026.7,1023.0,6.0,8.0,13.9,21.1,No,0.1862880094761306,0,4,3,2017
51982,2017-04-07,Tuggeranong,3.8,21.2,0.0,32.6,12.6,N,22.0,SSW,NE,4.0,9.0,73.0,32.0,1028.8,1024.7,6.0,7.0,12.9,20.8,No,0.19153589832278597,0,4,4,2017
51983,2017-04-08,Tuggeranong,4.8,22.0,0.0,8.0,0.0,NNE,26.0,NE,N,0.0,13.0,74.0,39.0,1026.2,1020.1,7.0,7.0,12.9,21.3,No,0.19050821461213252,1,4,5,2017
51984,2017-04-09,Tuggeranong,7.5,16.0,1.2,6.8,0.7,W,35.0,WNW,WNW,2.0,20.0,89.0,83.0,1014.7,1006.1,2.0,7.0,12.7,13.9,Yes,0.1862880094761306,1,4,6,2017
51985,2017-04-10,Tuggeranong,5.6,14.6,12.2,4.0,11.1,NW,35.0,NW,NW,13.0,4.0,77.0,55.0,1006.4,1008.9,8.0,6.0,8.6,13.7,Yes,0.19050821461213252,0,4,0,2017
51986,2017-04-11,Tuggeranong,7.0,19.1,0.6,8.2,2.6,S,39.0,S,SE,4.0,20.0,59.0,48.0,1019.8,1019.2,7.0,8.0,14.4,18.5,No,0.19153589832278597,0,4,1,2017
51987,2017-04-12,Tuggeranong,10.1,20.4,0.0,4.8,6.8,SE,35.0,S,SE,15.0,9.0,66.0,50.0,1025.0,1022.1,8.0,6.0,14.5,19.3,No,0.19009178737761948,0,4,2,2017
51988,2017-04-13,Tuggeranong,6.5,19.8,0.0,1.6,13.9,N,19.0,WNW,NNE,4.0,6.0,76.0,59.0,1024.8,1020.7,8.0,0.0,13.3,19.1,No,0.19050821461213252,0,4,3,2017
51989,2017-04-14,Tuggeranong,2.3,22.8,0.0,7.8,11.3,N,24.0,WNW,N,4.0,13.0,76.0,38.0,1023.3,1018.4,8.0,5.0,10.3,22.0,No,0.19050821461213252,0,4,4,2017
51990,2017-04-15,Tuggeranong,2.7,19.9,0.0,4.0,10.5,NW,33.0,WNW,WNW,0.0,11.0,87.0,47.0,1021.6,1017.8,1.0,4.0,8.4,19.7,No,0.19009178737761948,0,4,5,2017
51991,2017-04-16,Tuggeranong,1.1,20.8,0.0,0.6,1.6,W,30.0,ESE,WSW,0.0,15.0,79.0,40.0,1020.7,1018.1,5.0,1.0,9.2,19.7,No,0.19009178737761948,0,4,6,2017
51992,2017-04-17,Tuggeranong,5.5,22.2,0.0,2.8,13.6,ENE,24.0,SW,NNW,6.0,11.0,73.0,43.0,1024.2,1020.9,8.0,5.0,14.1,22.1,No,0.19009178737761948,0,4,0,2017
51993,2017-04-18,Tuggeranong,9.5,24.2,0.0,6.6,13.5,SE,30.0,SSE,NE,0.0,6.0,84.0,37.0,1027.3,1024.5,1.0,8.0,13.7,23.7,No,0.19009178737761948,0,4,1,2017
51994,2017-04-19,Tuggeranong,9.2,21.6,0.2,5.8,5.7,NE,24.0,SW,NE,0.0,11.0,75.0,40.0,1031.9,1028.1,6.0,1.0,15.3,21.2,No,0.1862880094761306,0,4,2,2017
51995,2017-04-20,Tuggeranong,6.6,22.1,0.0,5.0,7.5,NW,22.0,WNW,NNW,2.0,9.0,79.0,37.0,1031.0,1026.2,7.0,7.0,13.5,21.4,No,0.19050821461213252,0,4,3,2017
51996,2017-04-21,Tuggeranong,6.8,19.6,0.0,11.4,6.1,N,20.0,NNW,WNW,0.0,9.0,82.0,59.0,1028.0,1024.6,4.0,1.0,12.3,18.7,No,0.19009178737761948,1,4,4,2017
51997,2017-04-22,Tuggeranong,11.9,21.5,1.8,0.2,3.6,NW,26.0,SSE,NW,4.0,13.0,87.0,44.0,1026.5,1022.3,1.0,0.0,13.7,21.3,Yes,0.19153589832278597,0,4,5,2017
51998,2017-04-23,Tuggeranong,5.6,22.3,0.0,3.4,11.3,WNW,19.0,NNW,WSW,0.0,7.0,79.0,47.0,1025.1,1021.2,8.0,7.0,13.0,20.4,No,0.19009178737761948,0,4,6,2017
51999,2017-04-24,Tuggeranong,7.4,21.7,0.0,1.8,0.0,NW,20.0,W,NNW,2.0,9.0,100.0,54.0,1023.1,1017.8,1.0,3.0,12.0,20.3,No,0.19097721520397573,1,4,0,2017
52000,2017-04-25,Tuggeranong,11.5,16.5,1.6,7.6,10.8,NNW,33.0,N,N,4.0,15.0,96.0,91.0,1011.7,1006.5,2.0,8.0,15.1,16.4,Yes,0.19153589832278597,1,4,1,2017
52001,2017-04-26,Tuggeranong,10.7,14.1,13.2,15.4,0.0,SSW,35.0,NNW,S,6.0,19.0,83.0,75.0,1005.2,1005.3,2.0,8.0,11.8,10.8,Yes,0.19153589832278597,0,4,2,2017
52002,2017-04-27,Tuggeranong,3.1,13.6,1.0,2.4,11.3,S,43.0,S,S,17.0,19.0,63.0,48.0,1016.6,1016.0,4.0,1.0,8.4,13.0,No,0.19050821461213252,0,4,3,2017
52003,2017-04-28,Tuggeranong,-0.2,16.7,0.0,3.8,10.1,S,24.0,SSW,N,13.0,7.0,65.0,44.0,1023.3,1020.3,8.0,1.0,8.4,16.1,No,0.19050821461213252,0,4,4,2017
52004,2017-04-29,Tuggeranong,0.1,17.5,0.0,5.4,7.9,NNE,20.0,ESE,N,0.0,9.0,100.0,53.0,1021.7,1019.0,1.0,1.0,4.7,16.9,No,0.19097721520397573,0,4,5,2017
52005,2017-04-30,Tuggeranong,4.6,18.7,0.0,8.8,10.1,NNW,19.0,NNE,NNE,0.0,9.0,74.0,47.0,1023.3,1019.9,8.0,7.0,11.9,18.2,No,0.19153589832278597,0,4,6,2017
52006,2017-05-01,Tuggeranong,2.3,19.5,0.0,3.6,4.7,NNW,52.0,WSW,NW,0.0,20.0,94.0,51.0,1018.0,1015.1,8.0,7.0,7.8,18.8,No,0.19050821461213252,0,5,0,2017
52007,2017-05-02,Tuggeranong,5.9,16.0,0.0,3.4,3.9,NW,33.0,NNE,NW,2.0,15.0,75.0,60.0,1018.3,1017.7,0.0,3.0,12.4,14.5,No,0.19153589832278597,0,5,1,2017
52008,2017-05-03,Tuggeranong,4.7,15.6,0.0,2.6,8.4,S,41.0,SSW,S,19.0,11.0,59.0,37.0,1029.2,1027.3,8.0,7.0,8.1,14.6,No,0.19097721520397573,0,5,2,2017
52009,2017-05-04,Tuggeranong,-0.9,17.5,0.0,4.0,8.4,NE,19.0,W,SW,2.0,6.0,74.0,46.0,1032.9,1029.1,1.0,4.0,7.0,16.2,No,0.19097721520397573,0,5,3,2017
52010,2017-05-05,Tuggeranong,6.2,18.4,0.0,8.0,1.8,N,22.0,SSE,NNW,0.0,9.0,81.0,52.0,1031.7,1027.5,7.0,7.0,11.2,17.6,No,0.19009178737761948,0,5,4,2017
52011,2017-05-06,Tuggeranong,2.9,17.0,0.2,2.0,3.7,NW,31.0,SSW,NW,2.0,17.0,99.0,65.0,1025.4,1021.1,4.0,8.0,8.3,16.5,No,0.19050821461213252,0,5,5,2017
52012,2017-05-07,Tuggeranong,5.6,15.7,0.0,4.1,12.5,W,43.0,W,NNE,7.0,13.0,40.0,38.0,1025.2,1023.6,2.0,6.0,10.8,15.0,No,0.19009178737761948,0,5,6,2017
52013,2017-05-08,Tuggeranong,-3.1,14.5,0.0,11.0,5.8,SSW,31.0,S,SSE,19.0,13.0,62.0,47.0,1029.4,1026.3,4.0,4.0,7.6,13.5,No,0.19153589832278597,0,5,0,2017
52014,2017-05-09,Tuggeranong,-0.8,17.5,0.0,2.0,10.7,S,28.0,S,NW,17.0,7.0,64.0,38.0,1028.5,1024.1,1.0,6.0,9.8,16.6,No,0.19153589832278597,0,5,1,2017
52015,2017-05-10,Tuggeranong,-1.1,18.1,0.0,2.2,10.7,NNW,15.0,WNW,WSW,6.0,7.0,80.0,43.0,1026.7,1022.5,6.0,6.0,6.7,17.8,No,0.19153589832278597,0,5,2,2017
52016,2017-05-11,Tuggeranong,-1.3,18.9,0.0,5.2,10.0,NW,19.0,NNW,WNW,0.0,4.0,75.0,39.0,1026.1,1023.6,1.0,0.0,6.7,17.5,No,0.19153589832278597,0,5,3,2017
52017,2017-05-12,Tuggeranong,-1.0,15.8,0.0,5.4,9.9,NNW,15.0,NNE,NNW,0.0,9.0,79.0,56.0,1029.0,1024.7,1.0,8.0,5.6,14.7,No,0.19097721520397573,0,5,4,2017
52018,2017-05-13,Tuggeranong,3.1,18.9,0.0,8.4,2.6,NW,20.0,NE,N,0.0,11.0,75.0,43.0,1025.4,1021.9,1.0,8.0,10.3,18.1,No,0.19009178737761948,0,5,5,2017
52019,2017-05-14,Tuggeranong,9.1,14.4,0.0,10.4,10.7,ESE,15.0,SSW,SSW,2.0,7.0,79.0,79.0,1023.8,1020.7,8.0,1.0,12.4,13.7,No,0.1862880094761306,1,5,6,2017
52020,2017-05-15,Tuggeranong,4.0,16.4,2.8,2.6,13.3,S,30.0,E,S,0.0,19.0,99.0,50.0,1019.8,1016.5,1.0,1.0,9.2,15.5,Yes,0.19009178737761948,0,5,0,2017
52021,2017-05-16,Tuggeranong,0.1,16.6,0.0,1.0,0.9,SSW,20.0,W,WNW,2.0,7.0,81.0,50.0,1019.5,1017.2,1.0,5.0,7.8,16.4,No,0.19153589832278597,0,5,1,2017
52022,2017-05-17,Tuggeranong,-0.8,16.8,0.0,2.6,7.4,NNE,17.0,NW,ENE,4.0,2.0,90.0,46.0,1023.8,1021.3,5.0,4.0,4.5,16.1,No,0.19050821461213252,0,5,2,2017
52023,2017-05-18,Tuggeranong,4.5,18.7,0.0,2.6,9.1,E,22.0,N,ENE,0.0,13.0,80.0,49.0,1027.9,1024.6,1.0,5.0,10.3,18.3,No,0.19097721520397573,0,5,3,2017
